dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.600494,11.260494,20.074518,3.892682,0.282640,-0.141924,1.563956
0.020000,18.600971,11.338458,20.152483,3.898281,0.279950,-0.134513,1.565399
0.020000,18.601338,11.416534,20.230560,3.903829,0.277405,-0.127240,1.566763
0.020000,18.601603,11.494720,20.308747,3.909329,0.275004,-0.120053,1.568049
0.020000,18.601770,11.573016,20.387042,3.914784,0.272745,-0.112960,1.569258
0.020000,18.601846,11.651420,20.465446,3.920197,0.270625,-0.105979,1.570390
0.020000,18.601836,11.729931,20.543958,3.925570,0.268644,-0.099058,1.571445
0.020000,18.601746,11.808549,20.622576,3.930906,0.266799,-0.092242,1.572425
0.020000,18.601581,11.887273,20.701300,3.936207,0.265089,-0.085488,1.573330
0.020000,18.601348,11.966102,20.780129,3.941478,0.263513,-0.078812,1.574160
0.020000,18.601053,12.045036,20.859064,3.946719,0.262069,-0.072208,1.574916
0.020000,18.600700,12.124074,20.938102,3.951934,0.260756,-0.065644,1.575598
0.020000,18.600295,12.203216,21.017245,3.957126,0.259573,-0.059157,1.576206
0.020000,18.599845,12.282460,21.096491,3.962296,0.258519,-0.052711,1.576741
0.020000,18.599354,12.361808,21.175840,3.967448,0.257592,-0.046311,1.577203
0.020000,18.598829,12.441258,21.255292,3.972584,0.256793,-0.039951,1.577592
0.020000,18.598276,12.520810,21.334846,3.977706,0.256121,-0.033622,1.577908
0.020000,18.597699,12.600464,21.414502,3.982818,0.255574,-0.027327,1.578151
0.020000,18.597105,12.680220,21.494260,3.987921,0.255153,-0.021053,1.578323
0.020000,18.596499,12.760078,21.574121,3.993018,0.254858,-0.014794,1.578422
0.020000,18.595888,12.840038,21.654083,3.998112,0.254686,-0.008553,1.578449
0.020000,18.595277,12.920100,21.734147,4.003204,0.254640,-0.002316,1.578403
0.020000,18.594671,13.000264,21.814313,4.008299,0.254718,0.003918,1.578285
0.020000,18.594077,13.080529,21.894581,4.013397,0.254922,0.010157,1.578095
0.020000,18.593501,13.160897,21.974951,4.018502,0.255250,0.016401,1.577833
0.020000,18.592947,13.241368,22.055423,4.023616,0.255703,0.022661,1.577498
0.020000,18.592423,13.321941,22.135998,4.028742,0.256282,0.028946,1.577090
0.020000,18.591934,13.402617,22.216676,4.033882,0.256987,0.035241,1.576610
0.020000,18.591487,13.483397,22.297457,4.039038,0.257818,0.041583,1.576056
0.020000,18.591086,13.564280,22.378341,4.044213,0.258777,0.047953,1.575429
0.020000,18.590739,13.645267,22.459329,4.049411,0.259865,0.054363,1.574728
0.020000,18.590451,13.726359,22.540422,4.054632,0.261081,0.060816,1.573953
0.020000,18.590229,13.807557,22.621619,4.059881,0.262427,0.067329,1.573104
0.020000,18.590078,13.888860,22.702923,4.065159,0.263905,0.073893,1.572179
0.020000,18.590006,13.970269,22.784332,4.070469,0.265516,0.080522,1.571180
0.020000,18.590000,14.050730,22.864793,4.023042,-2.371387,-131.845130,1.570796
0.020000,18.590000,14.130730,22.944793,4.000000,-1.152079,60.965379,1.570796
0.020000,18.590000,14.210730,23.024793,4.000000,-0.000000,57.603962,1.570796
0.020000,18.590000,14.290730,23.104793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,14.370730,23.184793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,14.450730,23.264793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,14.530730,23.344793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,14.610730,23.424793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,14.690730,23.504793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,14.770730,23.584793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,14.850730,23.664793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,14.930730,23.744793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,15.010730,23.824793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,15.090730,23.904793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,15.170730,23.984793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.250730,24.064793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.330730,24.144793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.410730,24.224793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.490730,24.304793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.570730,24.384793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.650730,24.464793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.730730,24.544793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.810730,24.624793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.890730,24.704793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,15.970730,24.784793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.050730,24.864793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.130730,24.944793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,16.210730,25.024793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.290730,25.104793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,16.370730,25.184793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.450730,25.264793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,16.530730,25.344793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.610730,25.424793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,16.690730,25.504793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.770730,25.584793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,16.850730,25.664793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,16.930730,25.744793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,17.010730,25.824793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.090730,25.904793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,17.170730,25.984793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.250730,26.064793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.330730,26.144793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,17.410730,26.224793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,17.490730,26.304793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.570730,26.384793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.650730,26.464793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,17.730730,26.544793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.810730,26.624793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,17.890730,26.704793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,17.970730,26.784793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,18.050730,26.864793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,18.130730,26.944793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,18.210730,27.024793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,18.290730,27.104793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,18.370730,27.184793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,18.450730,27.264793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,18.530730,27.344793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,18.610730,27.424793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,18.690730,27.504793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,18.770730,27.584793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,18.850730,27.664793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,18.930730,27.744793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.010730,27.824793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,19.090730,27.904793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.170730,27.984793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.250730,28.064793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,19.330730,28.144793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,19.410730,28.224793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.490730,28.304793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.570730,28.384793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,19.650730,28.464793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,19.730730,28.544793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.810730,28.624793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,19.890730,28.704793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,19.970730,28.784793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,20.050730,28.864793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,20.130730,28.944793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,20.210730,29.024793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,20.290730,29.104793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,20.370730,29.184793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,20.450730,29.264793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,20.530730,29.344793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,20.610730,29.424793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,20.690730,29.504793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,20.770730,29.584793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,20.850730,29.664793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,20.930730,29.744793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.010730,29.824793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,21.090730,29.904793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.170730,29.984793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,21.250730,30.064793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.330730,30.144793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.410730,30.224793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,21.490730,30.304793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,21.570730,30.384793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.650730,30.464793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.730730,30.544793,4.000000,0.000000,-0.000000,1.570796
0.020000,18.590000,21.810730,30.624793,4.000000,-0.000000,-0.000000,1.570796
0.020000,18.590000,21.890730,30.704793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590000,21.970730,30.784793,4.000000,0.000000,0.000000,1.570796
0.020000,18.590267,22.062729,30.876792,4.599981,29.999073,1499.953647,1.562243
0.020000,18.591812,22.162397,30.976472,4.983977,19.199782,-539.964527,1.548285
0.020000,18.594800,22.262852,31.076972,5.025001,2.051212,-857.428506,1.533746
0.020000,18.599318,22.364117,31.178337,5.068260,2.162950,5.586874,1.518592
0.020000,18.605457,22.466210,31.280614,5.113860,2.279989,5.851939,1.502792
0.020000,18.613316,22.569148,31.383852,5.161903,2.402125,6.106840,1.486311
0.020000,18.623002,22.672947,31.488102,5.212483,2.529007,6.344062,1.469111
0.020000,18.634627,22.777617,31.593416,5.265685,2.660092,6.554250,1.451157
0.020000,18.648315,22.883165,31.699847,5.321577,2.794605,6.725684,1.432410
0.020000,18.664195,22.989591,31.807451,5.380207,2.931494,6.844460,1.412832
0.020000,18.682407,23.096888,31.916283,5.441594,3.069364,6.893461,1.392382
0.020000,18.703099,23.205041,32.026398,5.505722,3.206424,6.853020,1.371023
0.020000,18.726427,23.314023,32.137848,5.572531,3.340421,6.699848,1.348716
0.020000,18.752554,23.423794,32.250686,5.641902,3.468581,6.407995,1.325425
0.020000,18.781652,23.534301,32.364959,5.713653,3.587550,5.948458,1.301116
0.020000,18.813895,23.645469,32.480710,5.787521,3.693359,5.290431,1.275759
0.020000,18.849465,23.757207,32.597973,5.863149,3.781402,4.402161,1.249329
0.020000,18.888542,23.869398,32.716774,5.940078,3.846462,3.253021,1.221807
0.020000,18.931305,23.981900,32.837129,6.017733,3.882783,1.816011,1.193184
0.020000,18.977925,24.094542,32.959037,6.095418,3.884203,0.071017,1.163458
0.020000,19.028565,24.207123,33.082484,6.172305,3.844383,-1.991016,1.132642
0.020000,19.083367,24.319413,33.207432,6.247447,3.757108,-4.363718,1.100760
0.020000,19.142455,24.431147,33.333828,6.319781,3.616693,-7.020754,1.067851
0.020000,19.205919,24.542032,33.461591,6.388150,3.418456,-9.911848,1.033972
0.020000,19.273818,24.651749,33.590618,6.451335,3.159250,-12.960319,0.999197
0.020000,19.346165,24.759953,33.720780,6.508095,2.837990,-16.063003,0.963616
0.020000,19.422927,24.866284,33.851924,6.557218,2.456124,-19.093300,0.927338
0.020000,19.504022,24.970374,33.983876,6.597577,2.017963,-21.908017,0.890488
0.020000,19.589314,25.071856,34.116439,6.628193,1.530805,-24.357931,0.853203
0.020000,19.678614,25.170372,34.249405,6.648289,1.004786,-26.300928,0.815633
0.020000,19.771685,25.265587,34.382552,6.657338,0.452455,-27.616583,0.777935
0.020000,19.868245,25.357196,34.515654,6.655099,-0.111937,-28.219575,0.740268
0.020000,19.967976,25.444936,34.648487,6.641632,-0.673333,-28.069785,0.702793
0.020000,20.070534,25.528586,34.780833,6.617295,-1.216877,-27.177229,0.665663
0.020000,20.175555,25.607980,34.912487,6.582717,-1.728894,-25.600840,0.629023
0.020000,20.282671,25.683002,35.043262,6.538763,-2.197720,-23.441285,0.593008
0.020000,20.391516,25.753589,35.172992,6.486476,-2.614305,-20.829273,0.557734
0.020000,20.501735,25.819728,35.301532,6.427026,-2.972534,-17.911440,0.523303
0.020000,20.612993,25.881452,35.428765,6.361641,-3.269256,-14.836094,0.489801
0.020000,20.724981,25.938830,35.554596,6.291559,-3.504075,-11.740948,0.457292
0.020000,20.837416,25.991969,35.678956,6.217980,-3.678952,-8.743840,0.425828
0.020000,20.950047,26.040999,35.801796,6.142026,-3.797706,-5.937741,0.395441
0.020000,21.062656,26.086072,35.923091,6.064716,-3.865479,-3.388638,0.366151
0.020000,21.175053,26.127355,36.042830,5.986952,-3.888218,-1.136942,0.337965
0.020000,21.287080,26.165023,36.161020,5.909507,-3.872230,0.799384,0.310877
0.020000,21.398605,26.199254,36.277680,5.833031,-3.823817,2.420689,0.284874
0.020000,21.509522,26.230232,36.392841,5.758051,-3.748999,3.740888,0.259935
0.020000,21.619745,26.258133,36.506541,5.684984,-3.653333,4.783270,0.236033
0.020000,21.729210,26.283132,36.618824,5.614148,-3.541800,5.576665,0.213135
0.020000,21.837868,26.305397,36.729740,5.545773,-3.418754,6.152329,0.191208
0.020000,21.945684,26.325089,36.839340,5.480015,-3.287916,6.541879,0.170213
0.020000,22.052638,26.342361,36.947679,5.416967,-3.152405,6.775563,0.150113
0.020000,22.158717,26.357358,37.054813,5.356671,-3.014782,6.881114,0.130869
0.020000,22.263917,26.370214,37.160795,5.299129,-2.877110,6.883629,0.112440
0.020000,22.368241,26.381057,37.265681,5.244309,-2.741015,6.804750,0.094789
0.020000,22.471697,26.390006,37.369524,5.192154,-2.607749,6.663300,0.077878
0.020000,22.574299,26.397173,37.472376,5.142589,-2.478249,6.474989,0.061671
0.020000,22.676062,26.402659,37.574287,5.095525,-2.353192,6.252830,0.046131
0.020000,22.777004,26.406561,37.675304,5.050864,-2.233040,6.007615,0.031224
0.020000,22.877145,26.408968,37.775474,5.008503,-2.118083,5.747869,0.016919
0.020000,22.976507,26.409963,37.874841,4.968333,-2.008472,5.480519,0.003183
0.020000,23.064022,26.409931,37.962356,4.375768,-29.628241,-1380.988445,6.280994
0.020000,23.148564,26.409612,38.046899,4.227127,-7.432057,1109.809207,6.277772
0.020000,23.233667,26.409000,38.132004,4.255263,1.406774,441.941578,6.274151
0.020000,23.319344,26.408056,38.217686,4.284123,1.443014,1.811979,6.270121
0.020000,23.405610,26.406740,38.303962,4.313797,1.483679,2.033272,6.265670
0.020000,23.492480,26.405009,38.390850,4.344376,1.528982,2.265153,6.260785
0.020000,23.579972,26.402818,38.478369,4.375959,1.579156,2.508664,6.255452
0.020000,23.668104,26.400121,38.566542,4.408648,1.634452,2.764830,6.249656
0.020000,23.756895,26.396867,38.655393,4.442551,1.695146,3.034677,6.243378
0.020000,23.846368,26.393003,38.744949,4.477782,1.761528,3.319106,6.236601
0.020000,23.936543,26.388473,38.835238,4.514460,1.833907,3.618959,6.229304
0.020000,24.027445,26.383217,38.926292,4.552712,1.912604,3.934858,6.221464
0.020000,24.119100,26.377169,39.018145,4.592671,1.997950,4.267284,6.213057
0.020000,24.211531,26.370263,39.110835,4.634477,2.090276,4.616300,6.204057
0.020000,24.304768,26.362422,39.204401,4.678275,2.189908,4.981596,6.194436
0.020000,24.398837,26.353569,39.298885,4.724218,2.297153,5.362268,6.184163
0.020000,24.493766,26.343617,39.394334,4.772463,2.412286,5.756617,6.173206
0.020000,24.589583,26.332475,39.490798,4.823174,2.535526,6.162017,6.161529
0.020000,24.686318,26.320042,39.588328,4.876514,2.667016,6.574501,6.149096
0.020000,24.783997,26.306213,39.686981,4.932650,2.806786,6.988510,6.135866
0.020000,24.882646,26.290870,39.786816,4.991744,2.954716,7.396483,6.121798
0.020000,24.982288,26.273888,39.887895,5.053954,3.110483,7.788344,6.106848
0.020000,25.082944,26.255133,39.990283,5.119424,3.273501,8.150931,6.090969
0.020000,25.184629,26.234459,40.094049,5.188281,3.442851,8.467458,6.074113
0.020000,25.287353,26.211709,40.199261,5.260625,3.617187,8.716811,6.056231
0.020000,25.391116,26.186716,40.305992,5.336518,3.794645,8.872918,6.037272
0.020000,25.495908,26.159300,40.414311,5.415972,3.972727,8.904084,6.017186
0.020000,25.601708,26.129271,40.524290,5.498936,4.148183,8.772797,5.995923
0.020000,25.708476,26.096427,40.635995,5.585274,4.316892,8.435467,5.973435
0.020000,25.816154,26.060558,40.749490,5.674749,4.473750,7.842916,5.949678
0.020000,25.924660,26.021446,40.864830,5.767000,4.612587,6.941850,5.924612
0.020000,26.033885,25.978868,40.982061,5.861523,4.726126,5.676944,5.898205
0.020000,26.143688,25.932601,41.101214,5.957643,4.806023,3.994850,5.870434
0.020000,26.253893,25.882425,41.222304,6.054504,4.843013,1.849495,5.841289
0.020000,26.364285,25.828132,41.345325,6.151048,4.827200,-0.790645,5.810774
0.020000,26.474608,25.769532,41.470245,6.246018,4.748518,-3.934105,5.778912
0.020000,26.584563,25.706461,41.597004,6.337966,4.597386,-7.556601,5.745746
0.020000,26.693808,25.638792,41.725510,6.425277,4.365540,-11.592308,5.711340
0.020000,26.801830,25.566536,41.855471,6.498030,3.637654,-36.394274,5.675831
0.020000,26.907829,25.489981,41.986224,6.537652,1.981126,-82.826410,5.639477
0.020000,27.010887,25.409651,42.116891,6.533374,-0.213898,-109.751236,5.602618
0.020000,27.110265,25.326106,42.246720,6.491457,-2.095888,-94.099452,5.565576
0.020000,27.205536,25.239797,42.375273,6.427633,-3.191196,-54.765436,5.528594
0.020000,27.296454,25.151116,42.502278,6.350278,-3.867743,-33.827350,5.491862
0.020000,27.382827,25.060481,42.627478,6.259987,-4.514519,-32.338781,5.455563
0.020000,27.464525,24.968327,42.750632,6.157708,-5.113986,-29.973375,5.419869
0.020000,27.541478,24.875088,42.871526,6.044669,-5.651915,-26.896411,5.384932
0.020000,27.613677,24.781191,42.989972,5.922307,-6.118108,-23.309669,5.350884
0.020000,27.681170,24.687040,43.105815,5.792174,-6.506664,-19.427795,5.317836
0.020000,27.744051,24.593011,43.218933,5.655858,-6.815802,-15.456887,5.285874
0.020000,27.802457,24.499446,43.329231,5.514911,-7.047341,-11.576986,5.255065
0.020000,27.856559,24.406649,43.436647,5.370791,-7.205979,-7.931860,5.225454
0.020000,27.906551,24.314887,43.541143,5.224822,-7.298464,-4.624296,5.197067
0.020000,27.952643,24.224385,43.642706,5.078166,-7.332809,-1.717252,5.169914
0.020000,27.995060,24.135335,43.741343,4.931814,-7.317583,0.761301,5.143989
0.020000,28.034026,24.047892,43.837074,4.786587,-7.261349,2.811737,5.119279
0.020000,28.069768,23.962184,43.929937,4.643142,-7.172247,4.455087,5.095756
0.020000,28.102508,23.878307,44.019977,4.501988,-7.057721,5.726314,5.073389
0.020000,28.132461,23.796338,44.107247,4.363501,-6.924363,6.667892,5.052139
0.020000,28.159832,23.716332,44.191806,4.227944,-6.777849,7.325685,5.031966
0.020000,28.184817,23.638326,44.273716,4.095485,-6.622956,7.744652,5.012825
0.020000,28.207601,23.562344,44.353040,3.966212,-6.463606,7.967489,4.994670
0.020000,28.228356,23.488399,44.429843,3.840153,-6.302952,8.032725,4.977457
0.020000,28.247245,23.416492,44.504189,3.717284,-6.143472,7.973971,4.961141
0.020000,28.264417,23.346621,44.576139,3.597543,-5.987068,7.820223,4.945675
0.020000,28.280012,23.278773,44.645756,3.480840,-5.835148,7.596000,4.931019
0.020000,28.294160,23.212935,44.713098,3.367065,-5.688728,7.320985,4.917129
0.020000,28.306979,23.149087,44.778219,3.256095,-5.548495,7.011667,4.903967
0.020000,28.318579,23.087209,44.841175,3.147798,-5.414879,6.680785,4.891494
0.020000,28.329063,23.027278,44.902016,3.042036,-5.288104,6.338751,4.879675
0.020000,28.338523,22.969271,44.960790,2.938671,-5.168241,5.993180,4.868475
0.020000,28.347047,22.913164,45.017541,2.837566,-5.055237,5.650171,4.857862
0.020000,28.354713,22.858931,45.072313,2.738587,-4.948958,5.313961,4.847806
0.020000,28.361595,22.806549,45.125145,2.641603,-4.849202,4.987823,4.838279
0.020000,28.367761,22.755994,45.176074,2.546488,-4.755722,4.673973,4.829255
0.020000,28.373273,22.707242,45.225137,2.453123,-4.668250,4.373599,4.820708
0.020000,28.378188,22.660271,45.272365,2.361393,-4.586494,4.087802,4.812615
0.020000,28.382560,22.615058,45.317789,2.271190,-4.510162,3.816600,4.804955
0.020000,28.386436,22.571582,45.361437,2.182411,-4.438955,3.560355,4.797708
0.020000,28.389863,22.529823,45.403336,2.094959,-4.372585,3.318483,4.790854
0.020000,28.392882,22.489762,45.443511,2.008744,-4.310768,3.090873,4.784376
0.020000,28.395532,22.451380,45.481984,1.923679,-4.253234,2.876683,4.778258
0.020000,28.397847,22.414659,45.518778,1.839685,-4.199724,2.675488,4.772484
0.020000,28.399862,22.379583,45.553912,1.756685,-4.149995,2.486493,4.767041
0.020000,28.401605,22.346136,45.587404,1.674609,-4.103815,2.308986,4.761916
0.020000,28.403106,22.314304,45.619272,1.593389,-4.060969,2.142309,4.757095
0.020000,28.404390,22.284072,45.649531,1.512964,-4.021256,1.985619,4.752569
0.020000,28.405481,22.255427,45.678197,1.433274,-3.984489,1.838356,4.748326
0.020000,28.406400,22.228358,45.705282,1.354265,-3.950496,1.699639,4.744357
0.020000,28.407168,22.202851,45.730799,1.275882,-3.919114,1.569124,4.740653
0.020000,28.407804,22.178898,45.754761,1.198078,-3.890198,1.445790,4.737206
0.020000,28.408324,22.156488,45.777177,1.120806,-3.863613,1.329275,4.734008
0.020000,28.408745,22.135612,45.798058,1.044021,-3.839231,1.219087,4.731052
0.020000,28.409080,22.116261,45.817411,0.967683,-3.816943,1.114398,4.728332
0.020000,28.409342,22.098428,45.835246,0.891750,-3.796643,1.014982,4.725843
0.020000,28.409543,22.082106,45.851570,0.816185,-3.778241,0.920103,4.723578
0.020000,28.409694,22.067287,45.866389,0.740952,-3.761649,0.829613,4.721534
0.020000,28.409803,22.053968,45.879709,0.666016,-3.746794,0.742768,4.719706
0.020000,28.409880,22.042141,45.891536,0.591344,-3.733607,0.659311,4.718090
0.020000,28.409932,22.031803,45.901874,0.516903,-3.722031,0.578824,4.716683
0.020000,28.409965,22.022950,45.910727,0.442663,-3.712012,0.500931,4.715483
0.020000,28.409984,22.015578,45.918099,0.368593,-3.703505,0.425344,4.714486
0.020000,28.409994,22.009685,45.923993,0.294663,-3.696475,0.351533,4.713691
0.020000,28.409998,22.005268,45.928410,0.220846,-3.690888,0.279350,4.713097
0.020000,28.410000,22.002326,45.931352,0.147111,-3.686720,0.208393,4.712701
0.020000,28.410000,22.000734,45.932944,0.079606,-3.375264,15.572773,4.712487
0.020000,28.410000,22.000122,45.933555,0.030575,-2.451525,46.186952,4.712405
0.020000,28.410000,22.000000,45.933677,0.006100,-1.223758,61.388363,4.712389
0.020000,28.410000,22.000000,45.933677,0.000000,-0.305014,45.937182,4.712389
